Date,Empirical_skew,Empirical_kurt,New1_skew,New1_kurt,New5_smallresid_skew,New5_smallresid_kurt,lmom_skew,lmom_kurt,TL_skew,TL_kurt,Quantile1_skew,Quantile1_kurt,Quantile2_skew,Quantile2_kurt,Quantile3_skew,Quantile3_kurt,mc_skew,modal_skew,silverman_skew,silverman_kurt,scott_skew,scott_kurt
2021-11-17,-0.5000835555818591,3.724832320905916,-0.7147053465295489,6.341609057091633,-0.7147053465295489,6.341609057091633,-0.07962433020878117,0.18378066614708233,-0.04783009645477401,0.1152694242466869,-0.21507485593542675,1.6885615901454627,-0.12491291369734984,0.24442732451057658,-0.09298993960119224,-3.2983647152587547,-0.11623957967203496,0.040000000000000036,-0.4479420477251715,3.625859084306417,-0.39019999992622556,3.5206714991865256
2021-11-18,-0.5125975492114162,3.725019094386934,-0.7267359476341009,6.27017667976992,-0.7267359476341009,6.27017667976992,-0.08353140272849881,0.18316949500562082,-0.054032813775489436,0.11418857594557039,-0.23129956096882415,1.682386059085837,-0.1297340011547632,0.24129006324693103,-0.09661917392271684,-3.2983647152587547,-0.11949889186034986,0.020000000000000018,-0.4592130102263099,3.626132608792422,-0.39996428883120366,3.520805664876389
2021-11-19,-0.4998602245641348,3.708112456615872,-0.7194360398163462,6.150651786780016,-0.7184548280058862,6.203486512038077,-0.08024380720194822,0.18049537025258078,-0.049286099561129074,0.10941604545661139,-0.23129956096882415,1.6602655399464996,-0.13446393307814936,0.22533578551160227,-0.10062962032312925,-3.2983647152587547,-0.13008818073945172,0.06000000000000005,-0.4478582430412345,3.611633912228696,-0.390025741520551,3.508661056833165
2021-11-22,-0.4674228062922207,3.6872069113459247,-0.6636517024631794,6.246971290710002,-0.6633344976210934,6.280842758645786,-0.07264015883270188,0.17938678821209117,-0.04098928771406452,0.10716530918948462,-0.24874180110278968,1.5592391977354814,-0.13981463151262452,0.21892282888131565,-0.10489419128838354,-3.2877626423544006,-0.1456768437698775,0.040000000000000036,-0.4162583112766657,3.588786998346078,-0.36471580987806573,3.493643898680765
2021-11-23,-0.4581945395815763,3.734715284482934,-0.6339085592452501,6.715197045746717,-0.6339085592452501,6.715197045746717,-0.07065491688214565,0.18662845654521792,-0.04223109092973565,0.11482622248026768,-0.2545489650081779,1.5894839585607934,-0.1532152516485561,0.25317386401878483,-0.11418037011125136,-3.2895193942942713,-0.1719723203401884,0,-0.408008343832192,3.629425869322307,-0.3575152738283998,3.527770765201074
2021-11-24,-0.4777373384947864,3.7562441887395486,-0.6568832854138507,6.629067131985607,-0.6655656904818817,6.578870549224887,-0.07584384495591653,0.18970624588256463,-0.049866272552501215,0.12009739826167788,-0.2704041392424685,1.6514801818893465,-0.15665974961719742,0.27022998537022414,-0.1161487377149863,-3.2895193942942713,-0.16939522590904377,-0.020000000000000018,-0.42534941426213446,3.6477452767246192,-0.37276392587739615,3.54323570313475
2021-11-26,-0.6663778599093181,4.130210235691507,-0.8977862622588435,8.104684038394588,-0.8974892859857462,8.147366386475703,-0.10011448375366143,0.2011510440311401,-0.05958815794476748,0.12457121219860773,-0.28811963079366887,1.6177916012655595,-0.18952675525584317,0.3516615645103416,-0.13863811061405956,-3.5372394605747397,-0.19724597594577578,-0.040000000000000036,-0.5948690853434646,3.9714646976005787,-0.5199543915914492,3.81186812569005
2021-11-29,-0.6659095865488187,4.162772093497006,-0.8420338811185878,7.471128335964014,-0.8420338811185878,7.471128335964014,-0.09398112653931323,0.2056596842167448,-0.04775535763209697,0.12907513500473136,-0.2645235835460102,1.662365158256294,-0.15774434607970272,0.3881132618620562,-0.11488848689587873,-3.441434583619682,-0.15505182408399715,-0.020000000000000018,-0.6005328768484794,4.013110061422884,-0.519589012119973,3.835258406215479
2021-11-30,-0.721091211638786,4.117842817948307,-1.0839402327111936,9.24306409879627,-1.0839402327111936,9.24306409879627,-0.11248622473922282,0.21219692649563077,-0.06987981188780727,0.13605389568409784,-0.28811963079366887,1.6177916012655595,-0.20113968983523275,0.44494478757977163,-0.14568257806738596,-3.632627854613885,-0.21038447485483552,-0.040000000000000036,-0.6482959988566938,3.9699699034664544,-0.5626455571027037,3.802984192466196
2021-12-01,-0.6782976847472312,3.9267454623320903,-1.0215869962069182,8.253476874863727,-1.0215869962069182,8.253476874863727,-0.11124690331588774,0.20477864342714686,-0.07295274927970088,0.13404112884926422,-0.28145113423986406,1.6563937389989982,-0.21515705456870182,0.37879191650833066,-0.15711625004680282,-3.6246593264017966,-0.22960391881658276,0.020000000000000018,-0.6100683972890805,3.804584002125886,-0.5292550686462317,3.665712517667093
